stability_sample_id,xai_sample_id,test_index,relative_path,filename,subject_id,eye_state,gender,glasses,reflection,lighting,sensor,split,true_label,true_class,correct_mobilenetv3,prob_target_mobilenetv3,prob_open_mobilenetv3,correct_shufflenetv2,prob_target_shufflenetv2,prob_open_shufflenetv2,correct_efficientnet_b0,prob_target_efficientnet_b0,prob_open_efficientnet_b0,correct_deit_tiny,prob_target_deit_tiny,prob_open_deit_tiny,correct_repvit_m1_0,prob_target_repvit_m1_0,prob_open_repvit_m1_0,correct_efficientformer_l1,prob_target_efficientformer_l1,prob_open_efficientformer_l1,n_models_correct,common_correct_all_six,min_prob_target_all_six,mean_prob_target_all_six,max_prob_target_all_six,selection_hash,selection_rank_within_stratum,sampling_quota,image_sha256,stability_hash,stability_rank_within_stratum
XAI_STAB_036,XAI_0257,1109,s0002/s0002_01110_0_0_1_0_0_01.png,s0002_01110_0_0_1_0_0_01.png,s0002,1,0,0,0,0,1,test,1,open,True,1.0,1.0,True,0.9999985694885254,0.9999985694885254,True,1.0,1.0,True,0.9999674558639526,0.9999674558639526,True,0.9999825,0.9999825,True,0.9999534,0.9999534,6,True,0.9999534,0.9999836542254129,1.0,0fc51aaa87022f0cbfa0b478378d81c638ae4df29b36554609ba2ea25f59f410,7,63,d4c83d65956a4b27c35a12e66dfa9c672f5eb9ded65b402a3ca0e2e482bf0519,13a523fdc6ef6e53369bd622b506257e31e86ccef5fbb15a5619b73b3e433bc6,4
XAI_STAB_037,XAI_0285,1037,s0002/s0002_01038_0_0_1_0_0_01.png,s0002_01038_0_0_1_0_0_01.png,s0002,1,0,0,0,0,1,test,1,open,True,0.9979956150054932,0.9979956150054932,True,0.9926084876060486,0.9926084876060486,True,0.9849032163619996,0.9849032163619996,True,0.9959313273429872,0.9959313273429872,True,0.99897444,0.99897444,True,0.99838185,0.99838185,6,True,0.9849032163619996,0.9947991560527547,0.99897444,56e5fcedc00b2833a25db781a796883e9942aac7a5b24d16723c92a0364cd8c5,35,63,c17f8fa9b890b5d62a16472adbddb0707fcf284dbcc1168bd2145becdbebdc99,13b42bf02118147adf346c3f6edf85c644ad1203e6c3ca4ee9a1f0de036dc1c7,5
XAI_STAB_038,XAI_0300,1102,s0002/s0002_01103_0_0_1_0_0_01.png,s0002_01103_0_0_1_0_0_01.png,s0002,1,0,0,0,0,1,test,1,open,True,1.0,1.0,True,0.99998140335083,0.99998140335083,True,1.0,1.0,True,0.9999898672103882,0.9999898672103882,True,0.99999046,0.99999046,True,0.9999685,0.9999685,6,True,0.9999685,0.9999883717602032,1.0,84f61597fe58ef16403a74f87f5441d32d7903fe895aa13093773ac2205d1e1b,50,63,24f2b459cbc4769aa4595a5b86522447868e25499a10e81623d5d3c4810d98fd,166c5865c708b9da25a871a90406fdaa72f35de6e2a3c11d0ef72723ff2197ed,6
XAI_STAB_039,XAI_0252,1095,s0002/s0002_01096_0_0_1_0_0_01.png,s0002_01096_0_0_1_0_0_01.png,s0002,1,0,0,0,0,1,test,1,open,True,1.0,1.0,True,0.9999881982803344,0.9999881982803344,True,0.9999998807907104,0.9999998807907104,True,0.9999945163726808,0.9999945163726808,True,0.9999361,0.9999361,True,0.99998796,0.99998796,6,True,0.9999361,0.9999844425739544,1.0,061427cc238e9b7f6dbfef07403129609e0b708fc899300732b07e21d4a1e175,2,63,14c1e6c6c58a78cb8623364428b09b04c76bb896ffd742c761451dc008532dbb,182e217398e7a1b4b240ef18915768f867fe7eff304afd40136d6db490ce12d0,7
XAI_STAB_040,XAI_0295,1055,s0002/s0002_01056_0_0_1_0_0_01.png,s0002_01056_0_0_1_0_0_01.png,s0002,1,0,0,0,0,1,test,1,open,True,1.0,1.0,True,0.9993255138397216,0.9993255138397216,True,0.999891757965088,0.999891757965088,True,0.9992808699607848,0.9992808699607848,True,0.99996364,0.99996364,True,0.999962,0.999962,6,True,0.9992808699607848,0.9997372969609324,1.0,7059a0671830491d0d930dbf6db6b9860ce3c7a077abf415bde79bc59cdef153,45,63,9144e7010cfccde8fd6cd3a2477d2847bd50334c2470dcf314692ffdbbbaa693,1f5489f9279d5190df2619308807ecea52b4f1b7a6a1617530f6a7166264c96f,8
XAI_STAB_041,XAI_0320,3005,s0015/s0015_01060_0_0_1_0_1_01.png,s0015_01060_0_0_1_0_1_01.png,s0015,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.999998927116394,0.999998927116394,True,1.0,1.0,True,0.9999979734420776,0.9999979734420776,True,0.99999845,0.99999845,True,0.9999994,0.9999994,6,True,0.9999979734420776,0.9999991250930785,1.0,06c966ebb435b21bf32c09fc384d81f923392af36409a4ce28209f37a6ec4a61,7,63,abd20714129e1abd3fea0b7942466d4481ff29b713f038b19d22f171f5bed3f8,00e61de700cac45cbdd5be1ee01090619c94e0a5cafcae8ebb7b24d0e48aab29,1
XAI_STAB_042,XAI_0350,2987,s0015/s0015_01042_0_0_1_0_1_01.png,s0015_01042_0_0_1_0_1_01.png,s0015,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.999996542930603,0.999996542930603,True,0.9999998807907104,0.9999998807907104,True,0.9999897480010986,0.9999897480010986,True,0.99999905,0.99999905,True,0.99999547,0.99999547,6,True,0.9999897480010986,0.9999967819537353,1.0,1e5d68420bc12c5d59d9ce36644822370a9e086a72126292c194adcf891f22b0,37,63,3d2172cb6781b7a30a45dc7eb1962a06d5bf7168062d3018001086408264efe2,025718912bf6c13598ddc815ac5b6a81627d6e618fe6a4f0b19535eec32e7539,2
XAI_STAB_043,XAI_0347,3076,s0015/s0015_01131_0_0_1_0_1_01.png,s0015_01131_0_0_1_0_1_01.png,s0015,1,0,0,0,1,1,test,1,open,True,0.9999996423721312,0.9999996423721312,True,0.9999494552612304,0.9999494552612304,True,0.9999138116836548,0.9999138116836548,True,0.9999526739120485,0.9999526739120485,True,0.99999154,0.99999154,True,0.99999547,0.99999547,6,True,0.9999138116836548,0.9999670988715108,0.9999996423721312,1d22c19b136fa0a0f2dec76937fac11be8e2fa17ddfb6b8afbefeddf4f10a17e,34,63,e5027113f53b56cfbf1ae5e9a29de0dbe6b39b5c8b6087877c0ad2b746bdcd62,04467c4ffcb329b5d565aec5dd953a5bc6dce75d47718771cf31d91a9916c874,3
XAI_STAB_044,XAI_0330,3063,s0015/s0015_01118_0_0_1_0_1_01.png,s0015_01118_0_0_1_0_1_01.png,s0015,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999991655349731,0.9999991655349731,True,0.9999996423721312,0.9999996423721312,True,0.9999760389328004,0.9999760389328004,True,0.9999887,0.9999887,True,0.9999908,0.9999908,6,True,0.9999760389328004,0.9999923911399842,1.0,0c2db05fc5378cf6fd5886a89b4c162c2d84ada9036ae5078186ed6c2a83048d,17,63,712cece0af4f0bf378cb8a685689a448ac9d03043e8d29232970e8e13ca7dbbb,05a887e28a3f50ae986d4b02a4104b1528f1bf118df89e99b0db1d1774db144f,4
XAI_STAB_045,XAI_0375,2802,s0015/s0015_00857_0_0_1_0_1_01.png,s0015_00857_0_0_1_0_1_01.png,s0015,1,0,0,0,1,1,test,1,open,True,0.9999802112579346,0.9999802112579346,True,0.9999552965164183,0.9999552965164183,True,0.9999316930770874,0.9999316930770874,True,0.9999021291732788,0.9999021291732788,True,0.9996704,0.9996704,True,0.99997294,0.99997294,6,True,0.9996704,0.9999021116707866,0.9999802112579346,2f38a14e07a2c8234ec6921f496f9488990f33f7392c09edee326c67b5094ddf,62,63,b3b07656deb58ba1cf9dec2aac5aedd0112e6e605651800261756915554be534,10f2125696bf8fe7e70c9eff81378985e27fa796117efc0267f6b17b43a0857d,5
XAI_STAB_046,XAI_0339,3038,s0015/s0015_01093_0_0_1_0_0_01.png,s0015_01093_0_0_1_0_0_01.png,s0015,1,0,0,0,0,1,test,1,open,True,0.9971575736999512,0.9971575736999512,True,0.9996541738510132,0.9996541738510132,True,0.999528169631958,0.999528169631958,True,0.9966050386428832,0.9966050386428832,True,0.9791672,0.9791672,True,0.9879893,0.9879893,6,True,0.9791672,0.9933502426376343,0.9996541738510132,1355b1857ef29fa997551a6eef026dce855eca38fe8f088f6ca6183998218c24,26,63,eac97f7ebeb95bb55dfb7f0f72b2f9dfb4ae71d7efdd38208b7cc4766c648a73,180045c68cd144203761fa836b0a32a92ad2d270903e1d0d1c510a12ade2c622,6
XAI_STAB_047,XAI_0323,2983,s0015/s0015_01038_0_0_1_0_1_01.png,s0015_01038_0_0_1_0_1_01.png,s0015,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999438524246216,0.9999438524246216,True,0.9999997615814208,0.9999997615814208,True,0.9999849796295166,0.9999849796295166,True,0.9999944,0.9999944,True,0.9999999,0.9999999,6,True,0.9999438524246216,0.9999871489392599,1.0,081bc4cf34b5ba62411bc69741f060f36fa6cb97849058778b7735bcf1fa813e,10,63,0d2cbf44701e59ec0485d77c82c0d4ae241beb76a90154c90ebb3fc049dd6444,1a52937a99f447f05e36d3004787883ca46a42994eb2f98566d80246213f5f1a,7
XAI_STAB_048,XAI_0364,3031,s0015/s0015_01086_0_0_1_0_1_01.png,s0015_01086_0_0_1_0_1_01.png,s0015,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999901056289672,0.9999901056289672,True,0.9999918937683104,0.9999918937683104,True,0.9999693632125854,0.9999693632125854,True,0.9999864,0.9999864,True,0.9999268,0.9999268,6,True,0.9999268,0.9999774271016438,1.0,2836b6aef759c7224968a5a6c295b7fa36c8c60aea112f7b54c50bda94c89ee9,51,63,7e3a0053c4d3c56f089cb5cc6b7ac59bf11125229c14543e48a50f7405331f4f,1d464b0a694781241a3985eac65d833e2ce3e179bb3a50c12a040dc0b99ecffc,8
XAI_STAB_049,XAI_0406,4806,s0016/s0016_01729_1_0_1_0_1_01.png,s0016_01729_1_0_1_0_1_01.png,s0016,1,1,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999852180480956,0.9999852180480956,True,1.0,1.0,True,0.9999064207077026,0.9999064207077026,True,0.9999901,0.9999901,True,0.9991339,0.9991339,6,True,0.9991339,0.9998359397926331,1.0,267f83626d64dd9094d94e281d8db2108b6430e68a5347546e1c617ba13559ab,30,62,d9cfcc21394bfc1cadf1092b9e12f3e065254fb2667b289d68e63b81bbd40c51,017414c6eb9d461fde1ee20e8c2f18dafadd83131974e081c389c89fa442cb35,1
XAI_STAB_050,XAI_0393,4866,s0016/s0016_01789_1_0_1_0_1_01.png,s0016_01789_1_0_1_0_1_01.png,s0016,1,1,0,0,1,1,test,1,open,True,0.7770220637321472,0.7770220637321472,True,0.8328051567077637,0.8328051567077637,True,0.8709210753440857,0.8709210753440857,True,0.9862209558486938,0.9862209558486938,True,0.9904737,0.9904737,True,0.98320264,0.98320264,6,True,0.7770220637321472,0.906774265272115,0.9904737,1376c4c1eaf6fc6cab0570228d842b0962a8920e8a87fd90e343b205cd880e8c,17,62,19b102a7222317b1ecd2d3c36bf982a17ac9288013736e1e7fed34df48e7c15f,07a9b769b22414a803a2d07bd72d273c30f375ef7a96fd7b393468ccb137b97c,2
XAI_STAB_051,XAI_0391,4845,s0016/s0016_01768_1_0_1_0_1_01.png,s0016_01768_1_0_1_0_1_01.png,s0016,1,1,0,0,1,1,test,1,open,True,0.9997660517692566,0.9997660517692566,True,0.9999897480010986,0.9999897480010986,True,0.9999598264694214,0.9999598264694214,True,0.9999353885650636,0.9999353885650636,True,0.99999774,0.99999774,True,0.99999,0.99999,6,True,0.9997660517692566,0.9999397924674733,0.99999774,1006d8c41f2aec29fedcf18733af5f28b4d31c497776c4f34412b7e1d0d42b32,15,62,5e4f0abd89e7f1c256444b63d5d3a0554821f6919ed59eecf201c0e5f0146293,143b69b88d6b0b3f4908a7074366907ef9220721ce8c57fdd9072c653d494106,3
XAI_STAB_052,XAI_0412,4801,s0016/s0016_01724_1_0_1_0_1_01.png,s0016_01724_1_0_1_0_1_01.png,s0016,1,1,0,0,1,1,test,1,open,True,0.999993085861206,0.999993085861206,True,0.999990940093994,0.999990940093994,True,0.9999998807907104,0.9999998807907104,True,0.999812662601471,0.999812662601471,True,0.9999826,0.9999826,True,0.99997234,0.99997234,6,True,0.999812662601471,0.9999585848912304,0.9999998807907104,2ab9eafffbeb7ffc33b5813b7f509695d7841516efd610d2f6af7474941f1cce,36,62,1ddf665db27eed17dab6b68e141b52a58670716a4c2986c91a8f6322922db4ee,15841f13320f634d24ee63ba6bddc5d99a8261166ac2506d5dc1a947da6e2465,4
XAI_STAB_053,XAI_0435,4876,s0016/s0016_01799_1_0_1_0_0_01.png,s0016_01799_1_0_1_0_0_01.png,s0016,1,1,0,0,0,1,test,1,open,True,0.7590932250022888,0.7590932250022888,True,0.8058111071586609,0.8058111071586609,True,0.7108673453330994,0.7108673453330994,True,0.935374915599823,0.935374915599823,True,0.5628869,0.5628869,True,0.85973907,0.85973907,6,True,0.5628869,0.772295427182312,0.935374915599823,6321986c5982a1e7f8e3c05cd0c1558e02a0207ba5b0abf895de07621b057794,59,62,431935916a39085178a271e972bc41f001d008965461b1bc9430b80cc0c7cf4d,19eab46611466213e79294e3a65ddd13406d2a13834e1936eaaffeeab7da1f6d,5
XAI_STAB_054,XAI_0402,4878,s0016/s0016_01801_1_0_1_0_1_01.png,s0016_01801_1_0_1_0_1_01.png,s0016,1,1,0,0,1,1,test,1,open,True,0.9999896287918092,0.9999896287918092,True,0.9999641180038452,0.9999641180038452,True,0.9999996423721312,0.9999996423721312,True,0.9993773102760316,0.9993773102760316,True,0.99995244,0.99995244,True,0.9997131,0.9997131,6,True,0.9993773102760316,0.9998327065739696,0.9999996423721312,2251826ff8556ecc14653d64cb930b7c25bb3f92bbaccdf46180234f592a630f,26,62,711c0300c3252c82f89e521a772612705e2e65fdd6f5572d9646c469be92ec3a,1acd7db67802a40affcfe1d62311ec58304cea4da4dda086d83a97c646d97ba9,6
XAI_STAB_055,XAI_0377,4911,s0016/s0016_01834_1_0_1_0_0_01.png,s0016_01834_1_0_1_0_0_01.png,s0016,1,1,0,0,0,1,test,1,open,True,0.9873671531677246,0.9873671531677246,True,0.9973405003547668,0.9973405003547668,True,0.7448962330818176,0.7448962330818176,True,0.9837534427642822,0.9837534427642822,True,0.99222744,0.99222744,True,0.9994967,0.9994967,6,True,0.7448962330818176,0.9508469115614319,0.9994967,01c67aca2cb25d6a2ead29f7a635701283c8413d0546f9d1660ece3049ad8ff3,1,62,9c0fe6adc63c07c5a66d62ff6343b6b0d140d670deae51c6b65f39485990ded7,1bca6ee96afbe3efeef89c9262713a356992276163e47be3d5ad6f1196984ce2,7
XAI_STAB_056,XAI_0407,4836,s0016/s0016_01759_1_0_1_0_1_01.png,s0016_01759_1_0_1_0_1_01.png,s0016,1,1,0,0,1,1,test,1,open,True,0.912323832511902,0.912323832511902,True,0.9621949195861816,0.9621949195861816,True,0.9396506547927856,0.9396506547927856,True,0.9866862297058104,0.9866862297058104,True,0.8970584,0.8970584,True,0.9963039,0.9963039,6,True,0.8970584,0.9490363227661133,0.9963039,268335c166706ffc16ac4c4e318215a2357afa14cc7239e65d5e6c20f6dd48f6,31,62,a0f4809d680a8526123eefc052631640eb9b98d95d5f8875a58c4177450d7b32,1c221738c323b7950455eb8a2ef0d56dd678c298f68d74a56910f65abe11fc1e,8
XAI_STAB_057,XAI_0468,8754,s0018/s0018_03788_0_0_1_0_1_01.png,s0018_03788_0_0_1_0_1_01.png,s0018,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999715089797974,0.9999715089797974,True,0.9999966621398926,0.9999966621398926,True,0.9999637603759766,0.9999637603759766,True,0.9998809,0.9998809,True,0.99992037,0.99992037,6,True,0.9998809,0.999955533582611,1.0,0cded2339feac249feb8eccfef4d95209f3c2a9d6a1b1bc2c2a21acf69c32efb,30,62,44207c1600fd65113d8cb1978f3f7007a0108beaa829edde8751850853d42cd0,0a2f9f8da53aefd6c6241bfc5758d79487c51ad94497cc99510af974044ccdd0,1
XAI_STAB_058,XAI_0485,8914,s0018/s0018_03948_0_0_1_0_1_01.png,s0018_03948_0_0_1_0_1_01.png,s0018,1,0,0,0,1,1,test,1,open,True,0.999998927116394,0.999998927116394,True,0.9999222755432128,0.9999222755432128,True,0.9959155917167664,0.9959155917167664,True,0.9936953186988832,0.9936953186988832,True,0.9999988,0.9999988,True,0.9999987,0.9999987,6,True,0.9936953186988832,0.9982549355125427,0.999998927116394,153a32e07977c9e9518aec4376588ac0c5c48a633a66186614a36c67ba47ec4e,47,62,80249ae4e22d252b0d58338e191c5cd6a306d18f7e454a6277d0e3f9ff533595,0b2a28119e668e7f20934363e68bc2c9c39e94d0acf4382e6df557f114f6ee40,2
XAI_STAB_059,XAI_0498,8670,s0018/s0018_03704_0_0_1_0_1_01.png,s0018_03704_0_0_1_0_1_01.png,s0018,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999665021896362,0.9999665021896362,True,1.0,1.0,True,0.9999959468841552,0.9999959468841552,True,0.9994924,0.9994924,True,0.99999774,0.99999774,6,True,0.9994924,0.9999087648456321,1.0,1d153760dc99b696168418b1075919e69b44050ba1ad1fb2629be2e2c83c5f9c,60,62,d3ba8e7ba2ce7256504e1ae9f9ba82a15b34fcad25818f0c504fe276556491a7,0d1f4d564892663df3393a1f1935ad40dec7033f9d29f7f852380401e713ca94,3
XAI_STAB_060,XAI_0484,9129,s0018/s0018_04163_0_1_1_2_0_01.png,s0018_04163_0_1_1_2_0_01.png,s0018,1,0,1,2,0,1,test,1,open,True,0.9998040795326232,0.9998040795326232,True,0.7688268423080444,0.7688268423080444,True,0.867378294467926,0.867378294467926,True,0.9937273263931274,0.9937273263931274,True,0.9464039,0.9464039,True,0.99990237,0.99990237,6,True,0.7688268423080444,0.9293404687836202,0.99990237,146cb1dc11894af32eb120dc8c2316c0114b83b9543cfc178f6a8ceedca689c7,46,62,6403b471cc543a3a3677b0a826327114d1a82a59b305afbdcde86dbaae1249b3,12b54a988d5306888469c0eb86df7b912b587add5e80bba4aa4c6bda2b392629,4
XAI_STAB_061,XAI_0443,9061,s0018/s0018_04095_0_1_1_0_0_01.png,s0018_04095_0_1_1_0_0_01.png,s0018,1,0,1,0,0,1,test,1,open,True,0.9484641551971436,0.9484641551971436,True,0.9829639196395874,0.9829639196395874,True,0.8364846706390381,0.8364846706390381,True,0.8658029437065125,0.8658029437065125,True,0.5873362,0.5873362,True,0.9691251,0.9691251,6,True,0.5873362,0.865029498197047,0.9829639196395874,019de3d7dc15e150fcd71b149d69213ad3120fb4f1e7316eb63099063445f6c3,5,62,fa199a88c1574c4b012410313283066d964e69520c66955e62a5ca63df4e8405,14481aa4f198576ffdb40429def6e87f4779631ac34be68e6b9b1ffa977cb251,5
XAI_STAB_062,XAI_0439,8874,s0018/s0018_03908_0_0_1_0_1_01.png,s0018_03908_0_0_1_0_1_01.png,s0018,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999961853027344,0.9999961853027344,True,0.9999997615814208,0.9999997615814208,True,0.9999456405639648,0.9999456405639648,True,0.99999917,0.99999917,True,0.99999964,0.99999964,6,True,0.9999456405639648,0.9999900662413532,1.0,00220879877b964725e3f45daa859aca211f8755e07d0b72201040cfe08beaae,1,62,6fd7af1be0077bac5f650ac76627a6ed0795d616a200f9bee65233ebc3157ae8,157218408635301f3ec9ea43885f62a296cf16c467b43d880ca75bead110b929,6
XAI_STAB_063,XAI_0493,8940,s0018/s0018_03974_0_0_1_0_1_01.png,s0018_03974_0_0_1_0_1_01.png,s0018,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999998807907104,0.9999998807907104,True,1.0,1.0,True,0.9999972581863404,0.9999972581863404,True,1.0,1.0,True,0.9999999,0.9999999,6,True,0.9999972581863404,0.9999995064961751,1.0,1a92044460161e610d825dfd094dcc6d9316fba067319cdd48b90cf0fdf5352b,55,62,7aeaaaaf72ef487c04ad93463abe2f6cfebc48b9edc089a4fe51e58007b5d3b9,1754dfa2d01d7d03473fe6d31eba7153838a14868f7adbf6787220454c73e58d,7
XAI_STAB_064,XAI_0447,8992,s0018/s0018_04026_0_0_1_0_1_01.png,s0018_04026_0_0_1_0_1_01.png,s0018,1,0,0,0,1,1,test,1,open,True,1.0,1.0,True,0.9999979734420776,0.9999979734420776,True,1.0,1.0,True,0.9999985694885254,0.9999985694885254,True,0.99999964,0.99999964,True,0.99999917,0.99999917,6,True,0.9999979734420776,0.9999992254884339,1.0,052ea588d21cb6bd0d424ce252035fa110568e6a0ab0c29d53bf2a6af2fc3cb9,9,62,a5fccbff3cae86a4e7046265ea98ec41828c86ffcdef37fd6e3f704f441357fe,1c5955bde058af629f803b79fc7681240e8d7fcf1ae3896622a862433e175376,8
