xai_sample_id,test_index,relative_path,filename,subject_id,eye_state,gender,glasses,reflection,lighting,sensor,split,true_label,true_class,correct_mobilenetv3,prob_target_mobilenetv3,prob_open_mobilenetv3,correct_shufflenetv2,prob_target_shufflenetv2,prob_open_shufflenetv2,correct_efficientnet_b0,prob_target_efficientnet_b0,prob_open_efficientnet_b0,correct_deit_tiny,prob_target_deit_tiny,prob_open_deit_tiny,correct_repvit_m1_0,prob_target_repvit_m1_0,prob_open_repvit_m1_0,correct_efficientformer_l1,prob_target_efficientformer_l1,prob_open_efficientformer_l1,n_models_correct,common_correct_all_six,min_prob_target_all_six,mean_prob_target_all_six,max_prob_target_all_six,selection_hash,selection_rank_within_stratum,sampling_quota,image_sha256
XAI_0120,1972,s0015/s0015_00027_0_0_0_0_1_01.png,s0015_00027_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999940933861,5.906613864681276e-09,True,0.9999915524967946,8.447503205388784e-06,True,0.9994090592954308,0.0005909407045692,True,0.999886018667894,0.000113981332106,True,0.99999990734879,9.265121e-08,True,0.999997027235,2.972765e-06,6,True,0.9994090592954308,0.9998805931895491,0.9999999940933861,05aca461a9a47c6373839689e7ee3a1139289138baef51dbe45cb0ed9facbca0,20,50,a8f464d5a6e7f2ccad040621e5ee6f22f5bfd6e848480b1798a59c15f60b6f0b
XAI_0121,2364,s0015/s0015_00419_0_0_0_0_1_01.png,s0015_00419_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9938538824208081,0.0061461175791919,True,0.9999998039408098,1.9605919021614682e-07,True,0.9589327238500119,0.0410672761499881,True,0.98584951646626,0.01415048353374,True,0.999963934537,3.6065463e-05,True,0.9997112598,0.0002887402,6,True,0.9589327238500119,0.9897185201691482,0.9999998039408098,05cb439d66a56ea839148a3bbd08411b71d26fbcc71f08f343ed134b1e518bb3,21,50,47eccb7707efae15e62fc2009c33bf087b6a8429ed1bd228bfbad279e3771184
XAI_0122,2096,s0015/s0015_00151_0_0_0_0_1_01.png,s0015_00151_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999767184686,2.328153136943456e-08,True,0.9999999447044381,5.5295561907087176e-08,True,0.9996622730977834,0.0003377269022166,True,0.9992049275897444,0.0007950724102556,True,0.9999987896497,1.2103503e-06,True,0.99999909352545,9.0647455e-07,6,True,0.9992049275897444,0.9998108342142641,0.9999999767184686,05db39836f3ab0e1db5376064f455dbeea9c461d01208e826df480d6a8340198,22,50,fe20fb49310c9acd7b27400142d5eccc7be1190ae819d09ea7e443767861fe14
XAI_0123,2435,s0015/s0015_00490_0_0_0_0_1_01.png,s0015_00490_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999652680708095,3.473192919045687e-05,True,0.9999995094857468,4.90514253215224e-07,True,0.9967962056398392,0.0032037943601608,True,0.9995752164686565,0.0004247835313435,True,0.999998957474,1.042526e-06,True,0.99977104669,0.00022895331,6,True,0.9967962056398392,0.9993510339715087,0.9999995094857468,0620daa3b7cfb1b5d4daf1dbc44416074ece33e67ea43f27dc3f8433e96f195c,23,50,b5268123d1cc9c3304033ad3cbcd1c41cdc5c4409fa1b02297594a7513482f9f
XAI_0124,2513,s0015/s0015_00568_0_0_0_0_1_01.png,s0015_00568_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999865977379159,1.340226208412787e-05,True,0.9999999975339877,2.4660122832642632e-09,True,0.9999998946991653,1.0530083471849141e-07,True,0.9999686404626118,3.135953738819808e-05,True,0.99999956738105,4.3261895e-07,True,0.99996093739,3.906261e-05,6,True,0.99996093739,0.9999859392007885,0.9999999975339877,06335aba5ede37f44e9c1aee7a40fcc2a92b92b63e457deb65cda1330f728ac1,24,50,f97e00b0ce4a931ec55bcc9d4fb4b9fc3c42d2b6fb69ef598711b4bd0dce734d
XAI_0125,2360,s0015/s0015_00415_0_0_0_0_1_01.png,s0015_00415_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.993419916369021,0.006580083630979,True,0.9999999996885368,3.114631608180929e-10,True,0.9999560030082648,4.3996991735184565e-05,True,0.9998740382579854,0.0001259617420146,True,0.99999997874504,2.125496e-08,True,0.99988440684,0.00011559316,6,True,0.993419916369021,0.9988557238181413,0.9999999996885368,068db248c654c0a5486aca3ac8ccb126c19dfd0c05b9ae97651a3bd97fb1f610,25,50,e2a31b0a525a8b3854a78acb99ada0847165d775bb93ed0f2d7558bb26a35006
XAI_0126,1985,s0015/s0015_00040_0_0_0_0_1_01.png,s0015_00040_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999955970147312,4.402985268825432e-06,True,0.9999999982962164,1.7037835586819483e-09,True,0.9999988441863934,1.1558136066014413e-06,True,0.9999620474627591,3.7952537240926176e-05,True,0.999999948360173,5.1639827e-08,True,0.99986102489,0.00013897511,6,True,0.99986102489,0.9999695767017123,0.9999999982962164,06afcc626218ae70069eb252065c2395f1cd756d8d388f0d1ea4b9b5b82886d0,26,50,c5a4ffb51a711ea6b65df9db70b48bf1eed87749fa73c7dc119178277de02518
XAI_0127,2079,s0015/s0015_00134_0_0_0_0_1_01.png,s0015_00134_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999991628056,8.371944248963813e-10,True,0.99999939265075,6.073492500036082e-07,True,0.9999711129767093,2.888702329073567e-05,True,0.9999912790735834,8.720926416572183e-06,True,0.99999971862923,2.8137077e-07,True,0.9999984186396,1.5813604e-06,6,True,0.9999711129767093,0.9999933201887797,0.9999999991628056,06de89935b30e4ec56be53ba7af1c26d0b5b08b8e3958890ab0ba8331cb48c47,27,50,c4aac7dcd9691f970cca098ffef60a9a305ea856b75c97bb382493de60841bf2
XAI_0128,2247,s0015/s0015_00302_0_0_0_0_1_01.png,s0015_00302_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999982882752,1.7117247619324871e-09,True,0.9999999896842011,1.0315798881777027e-08,True,0.9999407230352517,5.927696474827826e-05,True,0.99985767621547,0.0001423237845301,True,0.9999993140759,6.859241e-07,True,0.9999941279475,5.8720525e-06,6,True,0.99985767621547,0.9999653048744329,0.9999999982882752,06e1f37a06151207637d5b2c07bd192e971ffe2aeab5278f998f4227d8c698d8,28,50,71b9d539ba0dccc30a6bac5e2523531ab9e084c82e50cf49692fdc3638c27505
XAI_0129,1987,s0015/s0015_00042_0_0_0_0_1_01.png,s0015_00042_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999891882494,1.0811750605910221e-08,True,0.9999999737454175,2.625458250804513e-08,True,0.9999997903221214,2.0967787861536638e-07,True,0.9999874798340898,1.252016591024585e-05,True,0.9999991245712,8.754288e-07,True,0.999993834413,6.165587e-06,6,True,0.9999874798340898,0.9999966986790131,0.9999999891882494,07dcb3edfa2f74f788400074d9d9a50bef30aef5c2ba20e31d6c5498952ba143,29,50,e6bda76ceb268a23e518f303edcf6aedbb35882ab38a120714f3e7e1f4095788
XAI_0130,2488,s0015/s0015_00543_0_0_0_0_0_01.png,s0015_00543_0_0_0_0_0_01.png,s0015,0,0,0,0,0,1,test,0,closed,True,0.9999999183683528,8.163164721963767e-08,True,0.9999858902256165,1.4109774383541662e-05,True,0.999990395099303,9.604900697013363e-06,True,0.9999985791778272,1.4208221728040371e-06,True,0.9999975331762,2.4668238e-06,True,0.99981623575,0.00018376425,6,True,0.99981623575,0.9999647586328831,0.9999999183683528,081d5ce64296a296d05272372aa9556673e65bc5a46ae4de01e26b642d920786,30,50,0b9205e5fbea6065d41f7519ab5085b130b80637f0ec25d73f7a255d0c621da8
XAI_0131,2294,s0015/s0015_00349_0_0_0_0_0_01.png,s0015_00349_0_0_0_0_0_01.png,s0015,0,0,0,0,0,1,test,0,closed,True,0.990218484774232,0.009781515225768,True,0.999998409023533,1.5909764670141158e-06,True,0.9999089327830006,9.106721699936315e-05,True,0.9989775095600635,0.0010224904399365,True,0.9999987623771,1.2376229e-06,True,0.990769709,0.009230291,6,True,0.990218484774232,0.9966453012529882,0.9999987623771,08238805b50e9e69eff376037d46794820dfe81577bc84f74078738db882e004,31,50,a9ba68679939f250ad9c2310c90de113e284031b95348715099b6f38b95f698d
XAI_0132,2104,s0015/s0015_00159_0_0_0_0_1_01.png,s0015_00159_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999815631417732,1.8436858226777986e-05,True,0.9999985056766718,1.4943233281883297e-06,True,0.9999999502747698,4.972523015567276e-08,True,0.9999870615847612,1.2938415238750167e-05,True,0.9999995189594,4.810406e-07,True,0.999978398953,2.1601047e-05,6,True,0.999978398953,0.999990833098396,0.9999999502747698,083694d027aae9a9be94606dc662075f798486cdad88b373c5462081cfca3478,32,50,25fb15261efbfc07c47677cd3396153e251dd85d2bb37522fb5403d831d89cf6
XAI_0133,2201,s0015/s0015_00256_0_0_0_0_1_01.png,s0015_00256_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999992467036236,7.532963763878797e-07,True,0.9999999974429814,2.557018596860416e-09,True,0.9999902975760051,9.70242399489507e-06,True,0.9999912640832918,8.735916708246805e-06,True,0.999999984703996,1.5296004e-08,True,0.99999660974,3.39026e-06,6,True,0.9999902975760051,0.9999962333749831,0.9999999974429814,08819fc0fea6f87e880809532588256e6fb45c588ac9dec7e4e57a9b6b94931c,33,50,182e2ca8c01a236e2e0ba7fcf74335d43c29bf2d39500d76895e557ab4e5fdc2
XAI_0134,2081,s0015/s0015_00136_0_0_0_0_1_01.png,s0015_00136_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999885215116,1.1478488382010711e-08,True,0.9999920123273114,7.987672688614111e-06,True,0.9999993501817244,6.498182756331516e-07,True,0.9999930066142042,6.993385795794893e-06,True,0.999999946292114,5.3707886e-08,True,0.9999958571684,4.1428316e-06,6,True,0.9999920123273114,0.9999966935175442,0.9999999885215116,088d1fcce23be2df0909a665444c406a5e1f3dfc6a530a3da8181b5f5021c8c8,34,50,d6105651b4cb31c4c48a5475ef21af60b4df8fe5266d6712ca3d2bc828465cbe
XAI_0135,2196,s0015/s0015_00251_0_0_0_0_1_01.png,s0015_00251_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999994968622445,5.03137755458738e-07,True,0.9999999907411361,9.258863897798621e-09,True,0.9999762816878501,2.3718312149867412e-05,True,0.9999611802959407,3.881970405927859e-05,True,0.999999950701525,4.9298475e-08,True,0.99993842226,6.157774e-05,6,True,0.99993842226,0.9999792204247827,0.9999999907411361,08e60554cad0106327ae4743f81f154c560e6393e62b33143e4a546bf368da7a,35,50,d09371601a387d75119506f03e92a3855481758e9ad73985363a198c185a73e9
XAI_0136,2122,s0015/s0015_00177_0_0_0_0_1_01.png,s0015_00177_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.999812694193679,0.000187305806321,True,0.999999977438554,2.25614460447332e-08,True,0.9997391963552218,0.0002608036447782,True,0.9988940766779706,0.0011059233220294,True,0.999991563824,8.436176e-06,True,0.9942498812,0.0057501188,6,True,0.9942498812,0.9987812316149043,0.999999977438554,08ea98d0b427369a3593daafa84cf718b2c2ea0fec7403911f067adde887178d,36,50,0f66c865188194368d36d01e7ccbe9a3cb9f54bc8374363ef5750f98a8d10fc4
XAI_0137,2249,s0015/s0015_00304_0_0_0_0_1_01.png,s0015_00304_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999987342055192,1.265794480787008e-06,True,0.9999999401995012,5.980049877507554e-08,True,0.9999820544126123,1.7945587387657724e-05,True,0.9966836837120355,0.0033163162879645,True,0.9999978590981,2.1409019e-06,True,0.99999943602916,5.6397084e-07,6,True,0.9966836837120355,0.9994436179428213,0.9999999401995012,092e59a2f8a39d13f6b4d88f2c3037bab53868bec4b8b7f35f3d3e839cadca11,37,50,88971be301d21c10eca8f776d4bbdb2bb639301d99aa10491ea61d2332758d30
XAI_0138,2598,s0015/s0015_00653_0_0_0_0_1_01.png,s0015_00653_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999961753651405,3.824634859483922e-06,True,0.9999998462976265,1.537023734954346e-07,True,0.9946224833838642,0.0053775166161358,True,0.9995673101511784,0.0004326898488216,True,0.9999981019719,1.8980281e-06,True,0.99992450245,7.549755e-05,6,True,0.9946224833838642,0.9990180699366182,0.9999998462976265,09df70a9c4fcc42ddd0fdbf44f41c3d4f7aef67603efa29f26f07d7dbcab6587,38,50,0ee7f854ed330b13c72eb820056bf85e799dd0bd8582d9fe71cd384ebd4abeec
XAI_0139,2579,s0015/s0015_00634_0_0_0_0_1_01.png,s0015_00634_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.999998122420152,1.8775798480419328e-06,True,0.9999675722901884,3.2427709811599925e-05,True,0.9999907024430286,9.29755697143264e-06,True,0.9999963827669944,3.617233005570597e-06,True,0.99999936014217,6.3985783e-07,True,0.999989564547,1.0435453e-05,6,True,0.9999675722901884,0.9999902841015889,0.99999936014217,0a62c48b6438261052ffbd38c7448177a1ddc61bfd08ee57ce91ae8fafe34016,39,50,21780fc8950dc3e4a296095d0071f968a478d551c9335783d56f34c78fc75c9e
XAI_0140,2103,s0015/s0015_00158_0_0_0_0_1_01.png,s0015_00158_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999998323182808,1.6768171917647126e-07,True,0.9999999347731787,6.522682127751979e-08,True,0.999985562348229,1.4437651771004312e-05,True,0.9999758587673568,2.414123264316004e-05,True,0.9999999943826294,5.6173706e-09,True,0.99976892467,0.00023107533,6,True,0.99976892467,0.9999550178766125,0.9999999943826294,0aadc748caa1d86c819e00db1da6e79880cab4cad036f827b5bcbaaff7ac6e42,40,50,970da34d182d8f8835eea68605335d16a44724319fa35940a81a47de49308984
XAI_0141,2518,s0015/s0015_00573_0_0_0_0_1_01.png,s0015_00573_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999998255173494,1.744826505500896e-07,True,0.999999978417323,2.1582676978937343e-08,True,0.9999999824274841,1.7572515886854493e-08,True,0.9999924832736724,7.51672632759437e-06,True,0.999995602537,4.397463e-06,True,0.9999981532469,1.8467531e-06,6,True,0.9999924832736724,0.9999976709032882,0.9999999824274841,0ab2308df83d15b143f5d909cc86803f3affd4936a7bc7d9264cd0a191fc8d7f,41,50,a996e487889cfae2e3ca8a99b3ec627f96f9a73890a0daaa10697aa9d0e8f4e4
XAI_0142,2543,s0015/s0015_00598_0_0_0_0_1_01.png,s0015_00598_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999827506283,1.7249371708771832e-08,True,0.9999999934851531,6.514846884186909e-09,True,0.9999867884826017,1.321151739830384e-05,True,0.9999969071034229,3.092896577072679e-06,True,0.99999909190484,9.0809516e-07,True,0.9999985733475,1.4266525e-06,6,True,0.9999867884826017,0.9999968895123575,0.9999999934851531,0b055339f76a732fb6a822ba9053a5fab77622133c5fffa8ad656a48feaa2e09,42,50,7db9a298c651486f8fb90d71259641ea84ddba3a4be86c3854a0d138493d4c61
XAI_0143,2357,s0015/s0015_00412_0_0_0_0_1_01.png,s0015_00412_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9996107315819245,0.0003892684180755,True,0.999999984618098,1.5381901974365064e-08,True,0.9968479285016656,0.0031520714983344,True,0.9972474006935955,0.0027525993064045,True,0.99979820775,0.00020179225,True,0.9984598971,0.0015401029,6,True,0.9968479285016656,0.9986606917075472,0.999999984618098,0b9c612708bdd52934af168cf243bce87ee6d28cf8f7344ff4f756b2c67ce3aa,43,50,078d8a5f411e0ff44547b2f3a4d805bfc63178420a0cad3bb24bd37621b519dd
XAI_0144,2567,s0015/s0015_00622_0_0_0_0_1_01.png,s0015_00622_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999983835454,1.6164546368102604e-09,True,0.9999999963606383,3.639361700891186e-09,True,0.9999778446635901,2.215533640992362e-05,True,0.9999982352461529,1.7647538470555446e-06,True,0.99999992682866,7.317134e-08,True,0.99999987848514,1.2151486e-07,6,True,0.9999778446635901,0.9999959799946211,0.9999999983835454,0bb2567b23cbb9144f84449902b0297bfdadc8b3001a8f816a264d6b12ca4892,44,50,90555da3c68ff7549f262e9dd451dc48de2703ae72d8b8857ad519c8b6239907
XAI_0145,2693,s0015/s0015_00748_0_0_0_0_0_01.png,s0015_00748_0_0_0_0_0_01.png,s0015,0,0,0,0,0,1,test,0,closed,True,0.9999976744306878,2.3255693122337107e-06,True,0.9999805190691404,1.948093085957225e-05,True,0.9999726775440649,2.732245593506377e-05,True,0.9999946004545563,5.399545443651732e-06,True,0.9999988830647,1.1169353e-06,True,0.99980771163,0.00019228837,6,True,0.99980771163,0.9999586776988583,0.9999988830647,0c0bc028a08289d885bf90c3ae4a3998271ac080a971847372cd4f8db0f7d031,45,50,741363291a6aff766a8c45086e1c8fd11a0b5ff0057e27be836227eed18744f4
XAI_0146,2452,s0015/s0015_00507_0_0_0_0_1_01.png,s0015_00507_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.999999667865552,3.321344479445543e-07,True,0.9992570863105357,0.0007429136894643,True,0.9991051238030196,0.0008948761969804,True,0.9998009841365275,0.0001990158634725,True,0.999999493766,5.06234e-07,True,0.999992701087,7.298913e-06,6,True,0.9991051238030196,0.9996925094947723,0.999999667865552,0cb82ef8344f6c577e8ba03d651687e953f82c2ae0510c44a435a2eb0b5096c9,46,50,380789c5fe8e38db6489963c5f393f6f4c8c3d1436675409d1074a110ab7a25e
XAI_0147,2330,s0015/s0015_00385_0_0_0_0_1_01.png,s0015_00385_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999996886318,3.113681534827606e-10,True,0.9999999996621626,3.378373969464832e-10,True,0.9999587290403724,4.127095962758176e-05,True,0.9999821266756044,1.7873324395623058e-05,True,0.99999971221237,2.8778763e-07,True,0.9999964770882,3.5229118e-06,6,True,0.9999587290403724,0.9999895073945569,0.9999999996886318,0ce6d6822e66a2e870e4261dac5e936076168878fab5af4adbb5fb684889fb98,47,50,e00c72347566983967238fa2f517348ae37b08a6e08baed7157b815fe229a27d
XAI_0148,2029,s0015/s0015_00084_0_0_0_0_1_01.png,s0015_00084_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.999999981159089,1.8840911053530366e-08,True,0.9999997912913017,2.0870869832378963e-07,True,0.9999998195921762,1.8040782379102893e-07,True,0.9999961287353472,3.87126465284382e-06,True,0.99999988687366,1.1312634e-07,True,0.999988717057,1.1282943e-05,6,True,0.999988717057,0.9999973874514289,0.999999981159089,0cee0d4f1e73653f2db01deb5e80eda086454b5e06cf94e57d5c3402c37561aa,48,50,48e4823d70a98f16fcc4c76d992203155eaf91f26358f6474933dec3c790d59d
XAI_0149,2544,s0015/s0015_00599_0_0_0_0_1_01.png,s0015_00599_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999999969973301,3.0026698905061262e-09,True,0.9999995654102349,4.345897650637198e-07,True,0.9999990574372077,9.425627922610148e-07,True,0.9999985998456395,1.4001543604535982e-06,True,0.9999979056504,2.0943496e-06,True,0.9999972633964,2.7366036e-06,6,True,0.9999972633964,0.999998731456202,0.9999999969973301,0d32f54b98f4a693262e1f4e778cf7bc65d74520cfce3ed4e0c95dbfcb5d0854,49,50,b949739fd83b44f4ef2b891fb886d553713bc831cff8e11fc79207670c90cab5
XAI_0150,2688,s0015/s0015_00743_0_0_0_0_1_01.png,s0015_00743_0_0_0_0_1_01.png,s0015,0,0,0,0,1,1,test,0,closed,True,0.9999918712283034,8.128771696647163e-06,True,0.9999991679833329,8.32016667118296e-07,True,0.9908461458981038,0.0091538541018962,True,0.9998722241289216,0.0001277758710784,True,0.9999974922594,2.5077406e-06,True,0.999973504502,2.6495498e-05,6,True,0.9908461458981038,0.9984467343333435,0.9999991679833329,0d354d11d11177814cf27dfb0211c45b0a429c8902d248453e163c46665815a1,50,50,c212cdd9c694beeed409cdbaa2db7f3b6acdb2d5ad671344589a34534d2ff614
XAI_0151,3738,s0016/s0016_00661_1_0_0_0_1_01.png,s0016_00661_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.9999675542239856,3.244577601435594e-05,True,0.99999831674711,1.6832528899612953e-06,True,0.9958978602662683,0.0041021397337317,True,0.9767663758248091,0.0232336241751909,True,0.89890975,0.10109025,True,0.99944511085,0.00055488915,6,True,0.89890975,0.9784974946520287,0.99999831674711,00184c35a6b88f2269f8752e29af3bf6a4a22dc19a94b19787db49617751299e,1,50,64abbf059bf7de39c24de764d973791031624aba1e5798bb413a2ba60ae0bf22
XAI_0152,3839,s0016/s0016_00762_1_0_0_0_1_01.png,s0016_00762_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.9973006381187588,0.0026993618812412,True,0.9999991155003727,8.844996273182915e-07,True,0.9927183366380632,0.0072816633619368,True,0.9998382479680004,0.0001617520319996,True,0.99996371748,3.628252e-05,True,0.99964823824,0.00035176176,6,True,0.9927183366380632,0.9982447156575325,0.9999991155003727,0088eb97f795210f4c9057a116be880e4ad7f696715ae6be741c7d8754bfef9b,2,50,c9935c62b5527527db5c98ed71ff8f3a56cd94fd9cb09c69dbe4a1b15a868082
XAI_0153,4474,s0016/s0016_01397_1_0_0_1_1_01.png,s0016_01397_1_0_0_1_1_01.png,s0016,0,1,0,1,1,1,test,0,closed,True,0.999999698482867,3.015171330389421e-07,True,0.9999999913270345,8.672965456923976e-09,True,0.9999992971953588,7.028046411505784e-07,True,0.997836486203596,0.002163513796404,True,0.99989726806,0.00010273194,True,0.999993730687,6.269313e-06,6,True,0.997836486203596,0.9996210786593093,0.9999999913270345,00994bd1e2c6f49826490dd405345894026003e06c1cee2b0665cfd33ac11493,3,50,a06fc745ec6c1da2158adb1d95f0b4689329b1bbc9850b1131931bc738a03851
XAI_0154,4496,s0016/s0016_01419_1_0_0_0_1_01.png,s0016_01419_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.9999871122818149,1.288771818508394e-05,True,0.9999999651393594,3.4860640596434684e-08,True,0.9996364217367955,0.0003635782632045,True,0.99977071552712,0.0002292844728799,True,0.996656737,0.003343263,True,0.9998484358,0.0001515642,6,True,0.996656737,0.9993165645808483,0.9999999651393594,00b04fd8ccc1e8785394ff83ede7c36514d3c461d31ec053d9839f9558061a35,4,50,502513a9b6bcd617e3c84fb3d30bace003c51950cd83c1b261f5e6eac783f8c5
XAI_0155,4046,s0016/s0016_00969_1_0_0_0_1_01.png,s0016_00969_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.9999328630801756,6.71369198244065e-05,True,0.9999977362801928,2.263719807160669e-06,True,0.9639971256256104,0.0360028743743896,True,0.9872502805665136,0.0127497194334864,True,0.964625888,0.035374112,True,0.996818327,0.003181673,6,True,0.9639971256256104,0.9854370367587487,0.9999977362801928,00b5e62291499ebd731d5bcbc3d7ead32468a18523559981278f91a79342817a,5,50,7e95f3e4913829b66e7566a51ec3b727f1007d1dfb35134dda7fc97699156c1a
XAI_0156,3377,s0016/s0016_00300_1_0_0_1_1_01.png,s0016_00300_1_0_0_1_1_01.png,s0016,0,1,0,1,1,1,test,0,closed,True,0.9986336641013623,0.0013663358986377,True,0.9999991531221326,8.468778673886845e-07,True,0.9999942613080748,5.738691925216699e-06,True,0.9992574306670577,0.0007425693329423,True,0.999966580366,3.3419634e-05,True,0.99999015512,9.84488e-06,6,True,0.9986336641013623,0.9996402074474379,0.9999991531221326,00d54a87b5cb2163818dc8de38d15066b6dc16b6f2e1064cd4afba3f02eab32c,6,50,2c62a08eb29e52e260c9595caf6e303f8e48f59574d411a89631dfa68b023293
XAI_0157,4769,s0016/s0016_01692_1_0_0_0_1_01.png,s0016_01692_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.999977631816364,2.2368183635990132e-05,True,0.9999969998705183,3.000129481733893e-06,True,0.9865602552890778,0.0134397447109222,True,0.9782946910709143,0.0217053089290857,True,0.97987627,0.02012373,True,0.98262304,0.01737696,6,True,0.9782946910709143,0.9878881480078124,0.9999969998705183,016da13585f118b9121a5a311c59460c572d3acd363563c0da049d4ac56f481b,7,50,9f6219b5c053aab1c8f0ca8342dec582a9e2ece46790720a6e85e9fdda4f4a14
XAI_0158,3597,s0016/s0016_00520_1_0_0_0_1_01.png,s0016_00520_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.9999366435149568,6.33564850431867e-05,True,0.9999999753461672,2.4653832753074312e-08,True,0.992859828285873,0.007140171714127,True,0.9999838162311789,1.6183768821065314e-05,True,0.99941425235,0.00058574765,True,0.99982922529,0.00017077471,6,True,0.992859828285873,0.9986706235030294,0.9999999753461672,017c5f0d30b87c98ac57d6fdedc18052888c632703cf2d920201ecbe6e2d00e8,8,50,1778308ad24ba1cd9c3c5b5e9e49bae97f3d20e8bd5aa7afd2838fc42cb3e25c
XAI_0159,3091,s0016/s0016_00014_1_0_0_0_1_01.png,s0016_00014_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.9998226907482604,0.0001773092517396,True,0.999999976736401,2.326359904714081e-08,True,0.9999357943233917,6.420567660825327e-05,True,0.9966476829722524,0.0033523170277476,True,0.99985779992,0.00014220008,True,0.999959572433,4.0427567e-05,6,True,0.9966476829722524,0.9993705861888843,0.999999976736401,0196a1330cd9191095276cc434dbc4f32ed53891b6fe14b8b739e5b487383783,9,50,cf40f63c2f4d319a1a37243ba4528145ce0dbbafb7b7f70dbf3555f268c5a428
XAI_0160,4576,s0016/s0016_01499_1_0_0_0_1_01.png,s0016_01499_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.9999315904351533,6.840956484666094e-05,True,0.9999992219787259,7.780212740726711e-07,True,0.9944135756231846,0.0055864243768155,True,0.9808086790144444,0.0191913209855556,True,0.83637604,0.16362396,True,0.9995227504,0.0004772496,6,True,0.83637604,0.9685086429085846,0.9999992219787259,01acd7b80eb084dd3f05c90279fb4bc0fa6184b90e042d60d76380e3f79aa06b,10,50,8adaf01a993a26c811091f99e6992a3fd755728ab1f7ca4bbbfe018b0c00f378
XAI_0161,4367,s0016/s0016_01290_1_0_0_0_1_01.png,s0016_01290_1_0_0_0_1_01.png,s0016,0,1,0,0,1,1,test,0,closed,True,0.9990598590229638,0.0009401409770362,True,0.9999999484093927,5.159060734172272e-08,True,0.9999168285867199,8.317141328006983e-05,True,0.9996151475643275,0.0003848524356726,True,0.99995897832,4.102168e-05,True,0.999978864129,2.1135871e-05,6,True,0.9990598590229638,0.9997549376720674,0.9999999484093927,027236ea7bda5fbe5aa113d9bd798cbf224b3ae66faa857cfb5e0f61b9805868,11,50,2b14c413694843d8f8d47a1a83313bd5709b149c97fd65282db05cc332fe966b
